stim_index,kind,stim_filename,nsd_id_73k,nsd_shared_pos,coco_id,coco_split,match_dist,match_mutual
583,scene,0583.bmp,43430,583,198195,train2017,1.0482945307550107,True
584,scene,0584.bmp,43446,584,285588,train2017,1.4935031169978703,True
585,scene,0585.bmp,43466,585,140724,train2017,2.188341721313609,True
586,scene,0586.bmp,43501,586,154556,train2017,2.02285980395323,True
587,scene,0587.bmp,43620,587,403535,train2017,1.37987135747397,True
588,scene,0588.bmp,43676,588,403739,train2017,1.901501667105486,True
589,scene,0589.bmp,43690,589,403789,train2017,1.491354208439682,True
590,scene,0590.bmp,43747,590,404007,train2017,2.259290341998618,True
591,scene,0591.bmp,43819,591,404282,train2017,1.0162489859178554,True
592,scene,0592.bmp,43821,592,504289,train2017,1.194320766022399,True
593,scene,0593.bmp,43853,593,196777,train2017,0.7424355924490739,True
594,scene,0594.bmp,43951,594,404823,train2017,1.1759533156668505,True
595,scene,0595.bmp,43985,595,142803,train2017,2.4591698519180567,True
596,scene,0596.bmp,44053,596,405215,train2017,1.0620072475343423,True
597,scene,0597.bmp,44098,597,143245,train2017,1.6814482119417813,True
598,scene,0598.bmp,44108,598,405437,train2017,1.2967561204326763,True
599,scene,0599.bmp,44139,599,388853,train2017,1.3747701637478051,True
600,scene,0600.bmp,44145,600,143420,train2017,1.7234435461341664,True
601,scene,0601.bmp,44185,601,143594,train2017,1.3336766657637231,True
602,scene,0602.bmp,44325,602,406292,train2017,1.9154862419741008,True
603,scene,0603.bmp,44340,603,144193,train2017,1.4596443089885422,True
604,scene,0604.bmp,44370,604,406445,train2017,1.6763424963134774,True
605,scene,0605.bmp,44413,605,406595,train2017,2.0097507165586332,True
606,scene,0606.bmp,44706,606,407778,train2017,2.0892517431222006,True
607,scene,0607.bmp,44721,607,461187,train2017,1.5980707279873563,True
608,scene,0608.bmp,44730,608,24287,train2017,1.7803259125623077,True
609,scene,0609.bmp,44737,609,504888,train2017,1.8005326203954153,True
610,scene,0610.bmp,44845,610,146256,train2017,1.6735687698103725,True
611,scene,0611.bmp,44972,611,408922,train2017,1.8394460633243803,True
612,scene,0612.bmp,44981,612,408965,train2017,1.0972629664709843,True
613,scene,0613.bmp,45130,613,147331,train2017,1.571838218931546,True
614,scene,0614.bmp,45214,614,147694,train2017,1.9481629816576338,True
615,scene,0615.bmp,45357,615,148263,train2017,1.0387601342349773,True
616,scene,0616.bmp,45596,616,149221,train2017,1.618961037012397,True
617,scene,0617.bmp,45633,617,411475,train2017,1.8708102687907608,True
618,scene,0618.bmp,45747,618,149791,train2017,1.335202216877862,True
619,scene,0619.bmp,45751,619,149810,train2017,0.9457531288201655,True
620,scene,0620.bmp,45838,620,153394,train2017,1.9972620065244169,True
621,scene,0621.bmp,45844,621,150196,train2017,0.6265622755934163,True
622,scene,0622.bmp,45946,622,150559,train2017,2.259950271415033,True
623,scene,0623.bmp,45982,623,412855,train2017,1.5094543734103345,True
624,scene,0624.bmp,45983,624,412857,train2017,1.6266726978757382,True
625,scene,0625.bmp,46000,625,369367,train2017,1.8129626304584712,True
626,scene,0626.bmp,46003,626,412922,train2017,1.3020450040671971,True
627,scene,0627.bmp,46037,627,150931,train2017,1.244013996282927,True
628,scene,0628.bmp,46102,628,151163,train2017,1.1209290046900502,True
629,scene,0629.bmp,46137,629,151307,train2017,1.1065254471557684,True
630,scene,0630.bmp,46151,630,462134,train2017,1.411683302456524,True
631,scene,0631.bmp,46161,631,151414,train2017,0.690794034563433,True
632,scene,0632.bmp,46275,632,68996,train2017,1.9218605465901903,True
633,scene,0633.bmp,46322,633,414176,train2017,1.8799111665361492,True
634,scene,0634.bmp,46373,634,152273,train2017,1.5873388678553535,True
635,scene,0635.bmp,46381,635,152328,train2017,1.097729396621931,True
636,scene,0636.bmp,46461,636,549729,train2017,1.3068221304017376,True
637,scene,0637.bmp,46463,637,506039,train2017,1.0054835105920825,True
638,scene,0638.bmp,46481,638,414853,train2017,1.8325538150338732,True
639,scene,0639.bmp,46524,639,415026,train2017,0.9602839830583472,True
640,scene,0640.bmp,46643,640,162230,train2017,1.550283454227449,True
641,scene,0641.bmp,46662,641,415608,train2017,2.6672334325834908,True
642,scene,0642.bmp,46807,642,154011,train2017,1.7774678864226403,True
643,scene,0643.bmp,46836,643,416279,train2017,0.5651265521865999,True
644,scene,0644.bmp,46862,644,154207,train2017,1.171069721775275,True
645,scene,0645.bmp,47034,645,416972,train2017,1.1140818185193615,True
646,scene,0646.bmp,47071,646,417141,train2017,1.4939522302289465,True
647,scene,0647.bmp,47100,647,417264,train2017,1.5103542545810498,True
648,scene,0648.bmp,47201,648,417700,train2017,1.291820433641177,True
649,scene,0649.bmp,47291,649,418115,train2017,1.1489447640038377,True
650,scene,0650.bmp,47294,650,419212,train2017,1.369838516873164,True
651,scene,0651.bmp,47322,651,156084,train2017,1.2992817867788335,True
652,scene,0652.bmp,47409,652,113449,train2017,0.9686882253518664,True
653,scene,0653.bmp,47599,653,157119,train2017,1.5551548332385348,True
654,scene,0654.bmp,47601,654,157125,train2017,1.5695926037149548,True
655,scene,0655.bmp,47615,655,157181,train2017,1.1851035359555808,True
656,scene,0656.bmp,47657,656,157342,train2017,1.1819785784737464,True
657,scene,0657.bmp,47688,657,419586,train2017,1.7675063599008478,True
658,scene,0658.bmp,48158,658,563961,train2017,0.8884755474087203,True
659,scene,0659.bmp,48261,659,159680,train2017,1.9509940978193328,True
660,scene,0660.bmp,48375,660,422268,train2017,1.843283591429568,True
661,scene,0661.bmp,48380,661,160142,train2017,1.2637112360328842,True
662,scene,0662.bmp,48394,662,160181,train2017,1.4186692399351795,True
663,scene,0663.bmp,48423,663,463620,train2017,1.4368085976943121,True
664,scene,0664.bmp,48509,664,551063,train2017,2.69460702887392,True
665,scene,0665.bmp,48531,665,160735,train2017,1.2549797595745784,True
666,scene,0666.bmp,48618,666,161062,train2017,1.975576965565823,True
667,scene,0667.bmp,48619,667,423209,train2017,2.0285133479975603,True
668,scene,0668.bmp,48623,668,423222,train2017,1.9590074855368014,True
669,scene,0669.bmp,48680,669,161328,train2017,1.380994921989038,True
670,scene,0670.bmp,48682,670,423488,train2017,1.0343694806266548,True
671,scene,0671.bmp,48803,671,161836,train2017,1.7600725948108749,True
672,scene,0672.bmp,48833,672,424110,train2017,1.2286082993082967,True
673,scene,0673.bmp,48840,673,424138,train2017,0.9570007291350567,True
674,scene,0674.bmp,49077,674,425135,train2017,1.3604988136565084,True
675,scene,0675.bmp,49153,675,163250,train2017,1.101708655613455,True
676,scene,0676.bmp,49157,676,163263,train2017,1.160193655662653,True
677,scene,0677.bmp,49235,677,425712,train2017,1.3476869428914005,True
678,scene,0678.bmp,49467,678,164502,train2017,3.023916053192824,True
679,scene,0679.bmp,49481,679,164564,train2017,1.191076214880315,True
680,scene,0680.bmp,49623,680,485595,train2017,1.757099819689175,True
681,scene,0681.bmp,49732,681,427729,train2017,1.246075834488519,True
682,scene,0682.bmp,49924,682,14269,train2017,1.469935750759312,True
683,scene,0683.bmp,49945,683,428605,train2017,1.018137259152128,True
684,scene,0684.bmp,49956,684,166489,train2017,1.7130861722270014,True
685,scene,0685.bmp,49958,685,166504,train2017,1.837779925356644,True
686,scene,0686.bmp,49970,686,428691,train2017,0.8786127410964099,True
687,scene,0687.bmp,49980,687,428726,train2017,1.342663955031065,True
688,scene,0688.bmp,50027,688,166764,train2017,1.4900023234208224,True
689,scene,0689.bmp,50115,689,508456,train2017,2.0548468145162433,True
690,scene,0690.bmp,50171,690,43829,train2017,1.12528586232966,True
691,scene,0691.bmp,50501,691,168690,train2017,0.9923392357937726,True
692,scene,0692.bmp,50654,692,169262,train2017,1.224188336303921,True
693,scene,0693.bmp,50735,693,431764,train2017,1.5245048113070458,True
694,scene,0694.bmp,50756,694,431825,train2017,2.1970907888767397,True
695,scene,0695.bmp,50812,695,284987,train2017,3.1334178895871614,True
696,scene,0696.bmp,50883,696,28367,train2017,0.9696333770912033,True
697,scene,0697.bmp,51052,697,433019,train2017,0.9807358247290039,True
698,scene,0698.bmp,51053,698,433021,train2017,1.4777822357706338,True
699,scene,0699.bmp,51063,699,170917,train2017,1.746065379404159,True
700,scene,0700.bmp,51078,700,170968,train2017,1.2313925563527,True
701,scene,0701.bmp,51149,701,79701,train2017,1.406782081716492,True
702,scene,0702.bmp,51172,702,171328,train2017,1.563484337699459,True
703,scene,0703.bmp,51186,703,171374,train2017,1.7618533428546943,True
704,scene,0704.bmp,51522,704,420713,train2017,1.6017816205077482,True
705,scene,0705.bmp,51746,705,28930,train2017,1.8118069950054203,True
706,scene,0706.bmp,51789,706,435902,train2017,0.6908121908100635,True
707,scene,0707.bmp,51844,707,173987,train2017,1.5923919577181986,True
708,scene,0708.bmp,51908,708,174213,train2017,1.3899633473193969,True
709,scene,0709.bmp,51929,709,174303,train2017,1.9401736042228446,True
710,scene,0710.bmp,51966,710,436578,train2017,1.9213619307974998,True
711,scene,0711.bmp,51984,711,174504,train2017,2.2592734986261913,True
712,scene,0712.bmp,51989,712,174522,train2017,0.8954900554974492,True
713,scene,0713.bmp,52071,713,291280,train2017,1.261243357422841,True
714,scene,0714.bmp,52217,714,437516,train2017,1.2929110021677677,True
715,scene,0715.bmp,52303,715,175715,train2017,1.5708333844008373,True
716,scene,0716.bmp,52329,716,437967,train2017,1.4404498287024239,True
717,scene,0717.bmp,52376,717,438154,train2017,1.2737048788204854,True
718,scene,0718.bmp,52395,718,176085,train2017,1.0583059215475372,True
719,scene,0719.bmp,52528,719,438751,train2017,1.3284362056948853,True
720,scene,0720.bmp,52555,720,176728,train2017,1.3418395585718603,True
721,scene,0721.bmp,52597,721,176873,train2017,1.0821990027509767,True
722,scene,0722.bmp,52599,722,73172,train2017,1.966762996717902,True
723,scene,0723.bmp,52653,723,439241,train2017,1.7227459672762482,True
724,scene,0724.bmp,52893,724,178031,train2017,2.484518023949896,True
725,scene,0725.bmp,52932,725,440334,train2017,2.215457802286017,True
726,scene,0726.bmp,52991,726,178423,train2017,1.3059951744032379,True
727,scene,0727.bmp,53053,727,440792,train2017,2.7142941413379207,True
728,scene,0728.bmp,53071,728,395740,train2017,1.6317306535315228,True
729,scene,0729.bmp,53153,729,179019,train2017,0.8246472922635267,True
730,scene,0730.bmp,53156,730,441172,train2017,1.1983774669791163,True
731,scene,0731.bmp,53158,731,179034,train2017,2.126883090374734,True
732,scene,0732.bmp,53271,732,179480,train2017,1.2178526929592361,True
733,scene,0733.bmp,53371,733,179914,train2017,1.2440233202094706,True
734,scene,0734.bmp,53490,734,442489,train2017,1.7159743127526121,True
735,scene,0735.bmp,53512,735,180410,train2017,1.694910896267576,True
736,scene,0736.bmp,53571,736,180609,train2017,0.773990340548701,True
737,scene,0737.bmp,53728,737,443377,train2017,1.5404085626034683,True
738,scene,0738.bmp,53729,738,204969,train2017,1.8965381815654052,True
739,scene,0739.bmp,53774,739,443575,train2017,1.2285559041987255,True
740,scene,0740.bmp,53859,740,161354,train2017,0.908456566528998,True
741,scene,0741.bmp,53882,741,443940,train2017,2.3677173272484957,True
742,scene,0742.bmp,53892,742,181837,train2017,2.008002395661739,True
743,scene,0743.bmp,54079,743,189388,train2017,2.624108248255838,True
744,scene,0744.bmp,54148,744,182799,train2017,1.0995079274273822,True
745,scene,0745.bmp,54258,745,445351,train2017,1.91553069487603,True
746,scene,0746.bmp,54362,746,445726,train2017,1.02460773044801,True
747,scene,0747.bmp,54390,747,183719,train2017,2.211597664870265,True
748,scene,0748.bmp,54644,748,184822,train2017,2.1964644139974125,True
749,scene,0749.bmp,54684,749,447130,train2017,1.2897704447677443,True
750,scene,0750.bmp,54699,750,447182,train2017,0.9771379284570034,True
751,scene,0751.bmp,54744,751,185225,train2017,1.8100721435503635,True
752,scene,0752.bmp,54813,752,36151,train2017,1.7307873853063498,True
753,scene,0753.bmp,54825,753,6178,train2017,0.8444678404922437,True
754,scene,0754.bmp,54914,754,185888,train2017,1.9459082158007177,True
755,scene,0755.bmp,54960,755,55764,train2017,1.4111465996083767,True
756,scene,0756.bmp,55006,756,448401,train2017,0.9885672158229611,True
757,scene,0757.bmp,55108,757,442666,train2017,1.2970144233683998,True
758,scene,0758.bmp,55164,758,186828,train2017,0.8640325367147835,True
759,scene,0759.bmp,55406,759,449914,train2017,1.2579666294342544,True
760,scene,0760.bmp,55409,760,276853,train2017,1.1767314991808269,True
761,scene,0761.bmp,55527,761,188225,train2017,1.1666333231434567,True
762,scene,0762.bmp,55650,762,188660,train2017,2.6536684560841675,True
763,scene,0763.bmp,55670,763,450864,train2017,1.754786182508102,True
764,scene,0764.bmp,55679,764,450903,train2017,1.68197849198642,True
765,scene,0765.bmp,55681,765,450914,train2017,1.7337834685917746,True
766,scene,0766.bmp,55858,766,451680,train2017,1.225853208396354,True
767,scene,0767.bmp,55934,767,189794,train2017,1.770713699872958,True
768,scene,0768.bmp,55969,768,189888,train2017,1.574387764006059,True
769,scene,0769.bmp,55970,769,189893,train2017,1.7087360428952612,True
770,scene,0770.bmp,56043,770,452341,train2017,1.6441213385479123,True
771,scene,0771.bmp,56067,771,190271,train2017,1.8571356896202145,True
772,scene,0772.bmp,56127,772,190487,train2017,1.2961449165523071,True
773,scene,0773.bmp,56155,773,303133,train2017,2.0411086239497283,True
774,scene,0774.bmp,56270,774,191005,train2017,1.3137964055390252,True
775,scene,0775.bmp,56291,775,453221,train2017,2.8168730247008713,True
776,scene,0776.bmp,56315,776,468771,train2017,1.5556029445766608,True
777,scene,0777.bmp,56419,777,453682,train2017,1.9766102053562968,True
778,scene,0778.bmp,56455,778,191686,train2017,1.8005555319327888,True
779,scene,0779.bmp,56472,779,191740,train2017,1.4114867710519248,True
780,scene,0780.bmp,56671,780,192576,train2017,2.401973287419111,True
781,scene,0781.bmp,56682,781,192631,train2017,1.463598154374291,True
782,scene,0782.bmp,56696,782,454830,train2017,1.6164623907918458,True
783,scene,0783.bmp,56724,783,454915,train2017,0.8735717336288834,True
784,scene,0784.bmp,56752,784,455020,train2017,1.0739334681175772,True
785,scene,0785.bmp,56783,785,119550,train2017,1.0566262336185,True
786,scene,0786.bmp,56785,786,193023,train2017,1.7783014978565317,True
787,scene,0787.bmp,56851,787,193318,train2017,1.9997937366111918,True
788,scene,0788.bmp,56868,788,193373,train2017,1.431954225550812,True
789,scene,0789.bmp,56912,789,455657,train2017,0.9897939760982156,True
790,scene,0790.bmp,56949,790,455799,train2017,1.9455200460416349,True
791,scene,0791.bmp,57047,791,194054,train2017,1.3609448706837515,True
792,scene,0792.bmp,57061,792,194108,train2017,1.0282068512062297,True
793,scene,0793.bmp,57436,793,338439,train2017,2.229620489706401,True
794,scene,0794.bmp,57444,794,195650,train2017,0.9488354985733042,True
795,scene,0795.bmp,57479,795,195768,train2017,1.544138984256605,True
796,scene,0796.bmp,57543,796,338501,train2017,1.8447486669961741,True
797,scene,0797.bmp,57554,797,458178,train2017,1.1028282831614782,True
798,scene,0798.bmp,57649,798,196365,train2017,1.2252916919591794,True
799,scene,0799.bmp,57651,799,196368,train2017,1.111401624609817,True
800,scene,0800.bmp,57682,800,458616,train2017,1.8782504457356768,True
801,scene,0801.bmp,57823,801,459190,train2017,1.915122389463959,True
802,scene,0802.bmp,57839,802,197118,train2017,0.836362765723902,True
803,scene,0803.bmp,57907,803,197401,train2017,2.1467141380391466,True
804,scene,0804.bmp,58097,804,460236,train2017,1.9401046957250618,True
805,scene,0805.bmp,58145,805,460408,train2017,1.9532353016168578,True
806,scene,0806.bmp,58165,806,198319,train2017,2.0425921798155136,True
807,scene,0807.bmp,58188,807,397815,train2017,2.210665682519412,True
808,scene,0808.bmp,58405,808,461428,train2017,1.9732620798316425,True
809,scene,0809.bmp,58669,809,462505,train2017,1.7123126514712244,True
810,scene,0810.bmp,58682,810,200391,train2017,1.3394750445822154,True
811,scene,0811.bmp,59024,811,201722,train2017,2.0434074417155346,True
812,scene,0812.bmp,59040,812,201758,train2017,1.5280704925428032,True
813,scene,0813.bmp,59047,813,557920,train2017,1.7206358564077116,True
814,scene,0814.bmp,59080,814,201969,train2017,1.232977691124266,True
815,scene,0815.bmp,59092,815,202050,train2017,1.698604841368846,True
816,scene,0816.bmp,59195,816,464616,train2017,1.6496489498150118,True
817,scene,0817.bmp,59285,817,202805,train2017,1.6289035888188064,True
818,scene,0818.bmp,59420,818,465412,train2017,1.4367622880207291,True
819,scene,0819.bmp,59421,819,298139,train2017,1.4812553448896357,True
820,scene,0820.bmp,59586,820,203937,train2017,1.5810839801110401,True
821,scene,0821.bmp,59596,821,77686,train2017,1.6229270294361362,True
822,scene,0822.bmp,59632,822,466265,train2017,0.7637074078304452,True
823,scene,0823.bmp,59700,823,204422,train2017,1.610287071088406,True
824,scene,0824.bmp,59818,824,204806,train2017,2.3163450771716874,True
825,scene,0825.bmp,59995,825,467646,train2017,2.0608528042321907,True
826,scene,0826.bmp,60095,826,205875,train2017,1.6210946630484782,True
827,scene,0827.bmp,60120,827,296474,train2017,0.8760210233314941,True
828,scene,0828.bmp,60187,828,468394,train2017,1.6701559333604838,True
829,scene,0829.bmp,60252,829,206467,train2017,0.5579567433328595,True
830,scene,0830.bmp,60306,830,468825,train2017,1.092043374487013,True
831,scene,0831.bmp,60457,831,469445,train2017,1.408971465245099,True
832,scene,0832.bmp,60506,832,203615,train2017,0.7094901662344193,True
833,scene,0833.bmp,60520,833,207549,train2017,0.9129667621461479,True
834,scene,0834.bmp,60554,834,469816,train2017,0.7624235420354066,True
835,scene,0835.bmp,60726,835,129143,train2017,1.7564284923139657,True
836,scene,0836.bmp,60835,836,470907,train2017,2.4060147819796227,True
837,scene,0837.bmp,60846,837,208805,train2017,1.9002170497865687,True
838,scene,0838.bmp,60868,838,208849,train2017,1.8127686750834038,True
839,scene,0839.bmp,60979,839,209229,train2017,1.4602439899887738,True
840,scene,0840.bmp,61123,840,471871,train2017,1.8848468308050277,True
841,scene,0841.bmp,61134,841,34961,train2017,1.1165798163728224,True
842,scene,0842.bmp,61178,842,209919,train2017,1.4784787666147832,True
843,scene,0843.bmp,61217,843,210065,train2017,1.625397966753499,True
844,scene,0844.bmp,61511,844,341033,train2017,1.2824272300843185,True
845,scene,0845.bmp,61514,845,211198,train2017,1.4676369406697987,True
846,scene,0846.bmp,61678,846,474024,train2017,1.0544784845972526,True
847,scene,0847.bmp,61739,847,207833,train2017,1.5977811683946495,True
848,scene,0848.bmp,61749,848,474353,train2017,1.374099056790453,True
849,scene,0849.bmp,61753,849,212229,train2017,1.6752132435990073,True
850,scene,0850.bmp,61798,850,212380,train2017,1.7640866090783647,True
851,scene,0851.bmp,61802,851,474545,train2017,1.4300782267732979,True
